   10.00000      -9.792269      0.9547770    
   15.00000      -9.978032      0.2712255    
   20.00000      -10.21777      0.1175687    
   25.00000      -10.42544      0.1236397    
   30.00000      -10.54111      0.1482447    
   35.00000      -10.65445      0.1777861    
   40.00000      -10.77558      0.2083749    
   45.00000      -10.91139      0.2383006    
   50.00000      -11.05521      0.2634606    
   55.00000      -11.23710      0.2857313    
   60.00000      -11.45464      0.3057184    
   65.00000      -11.71772      0.3239559    
   70.00000      -12.03998      0.3410923    
   75.00000      -12.44170      0.3578486    
   80.00000      -12.95541      0.3749984    
   85.00000      -13.63840      0.3933628    
   90.00000      -14.60431      0.4138144    
   95.00000      -16.12116      0.4372871    
   100.0000      -20.17790       7.657070    
   105.0000      -15.72072       7.979718    
   110.0000      -14.22811       8.258855    
   115.0000      -13.22443       8.495911    
   120.0000      -12.42722       8.692760    
   125.0000      -11.74843       8.851588    
   130.0000      -11.15312       8.974779    
   135.0000      -10.62831       9.064827    
   140.0000      -10.17495       9.124267    
   145.0000      -9.810623       9.155622    
   150.0000      -9.775896       10.16357    
   155.0000      -8.793141       10.16197    
   160.0000      -8.145594       10.13798    
   165.0000      -7.588162       10.09385    
   170.0000      -7.082880       10.03170    
   175.0000      -6.615983       9.953491    
   180.0000      -6.180632       9.861074    
   185.0000      -5.772796       9.756161    
   190.0000      -5.389767       9.640328    
   195.0000      -5.029548       9.515032    
   200.0000      -4.690557       9.381603    
   205.0000      -4.371472       9.241264    
   210.0000      -4.071141       9.095125    
   215.0000      -3.876578       8.945271    
   220.0000      -3.610040       8.793484    
   225.0000      -3.359295       8.638512    
   230.0000      -3.123528       8.481105    
   235.0000      -2.901973       8.321938    
   240.0000      -2.693902       8.161613    
   245.0000      -2.498620       8.000675    
   250.0000      -2.315467       7.839605    
   255.0000      -2.143809       7.678832    
   260.0000      -1.983048       7.518736    
   265.0000      -1.832605       7.359653    
   270.0000      -1.691931       7.201878    
   275.0000      -1.560505       7.045668    
   280.0000      -1.437826       6.891248    
   285.0000      -1.323417       6.738811    
   290.0000      -1.216827       6.588523    
   295.0000      -1.117622       6.440526    
   300.0000      -1.025393       6.294936    
   305.0000     -0.9397511       6.151855    
   310.0000     -0.8603246       6.011361    
   315.0000     -0.7867620       5.873518    
   320.0000     -0.7187297       5.738376    
   325.0000     -0.6559110       5.605969    
   330.0000     -0.5980057       5.476322    
   335.0000     -0.5447299       5.349450    
   340.0000     -0.4958141       5.225356    
   345.0000     -0.4510034       5.104038    
   350.0000     -0.4100564       4.985484    
   355.0000     -0.3727449       4.869677    
   360.0000     -0.3388527       4.756594    
   365.0000     -0.3081761       4.646208    
   370.0000     -0.2805221       4.538488    
   375.0000     -0.2557082       4.433397    
   380.0000     -0.2335623       4.330897    
   385.0000     -0.2139217       4.230948    
   390.0000     -0.1966328       4.133506    
   395.0000     -0.1815505       4.038525    
   400.0000     -0.9359220       3.962947    
   405.0000     -0.9189036       3.898592    
   410.0000     -0.9029291       3.835706    
   415.0000     -0.8879459       3.774244    
   420.0000     -0.8739045       3.714162    
   425.0000     -0.8607583       3.655420    
   430.0000     -0.8484635       3.597978    
   435.0000     -0.8369786       3.541799    
   440.0000     -0.8262644       3.486846    
   445.0000     -0.8162839       3.433083    
   450.0000     -0.8070022       3.380476    
   455.0000     -0.7983863       3.328993    
   460.0000     -0.7904049       3.278602    
   465.0000     -0.7830284       3.229271    
   470.0000     -0.7762287       3.180973    
   475.0000     -0.7699794       3.133679    
   480.0000     -0.7642552       3.087360    
   485.0000     -0.7590322       3.041990    
   490.0000     -0.7542879       2.997545    
   495.0000     -0.7500007       2.953999    
   500.0000     -0.7461502       2.911328    
   505.0000     -0.7427170       2.869509    
   510.0000     -0.7396826       2.828520    
   515.0000     -0.7370296       2.788340    
   520.0000     -0.7347413       2.748946    
   525.0000     -0.7328017       2.710320    
   530.0000     -0.7311960       2.672441    
   535.0000     -0.7299096       2.635291    
   540.0000     -0.7289289       2.598851    
   545.0000     -0.7282410       2.563104    
   550.0000     -0.7278333       2.528032    
   555.0000     -0.7276940       2.493618    
   560.0000     -0.7278119       2.459848    
   565.0000     -0.7281762       2.426704    
   570.0000     -0.7287767       2.394171    
   575.0000     -0.7296036       2.362236    
   580.0000     -0.7306474       2.330884    
   585.0000     -0.7318995       2.300100    
   590.0000     -0.7333511       2.269871    
   595.0000     -0.7915056       2.240237    
   600.0000     -0.7935490       2.212389    
   605.0000     -0.7957391       2.185052    
   610.0000     -0.7980695       2.158214    
   615.0000     -0.8005341       2.131862    
   620.0000     -0.8031272       2.105986    
   625.0000     -0.8058433       2.080573    
   630.0000     -0.8086772       2.055613    
   635.0000     -0.8116239       2.031094    
   640.0000     -0.8146786       2.007008    
   645.0000     -0.8178369       1.983343    
   650.0000     -0.8210945       1.960089    
   655.0000     -0.8244472       1.937238    
   660.0000     -0.8278911       1.914780    
   665.0000     -0.8314225       1.892706    
   670.0000     -0.8350379       1.871008    
   675.0000     -0.8387338       1.849676    
   680.0000     -0.8425071       1.828703    
   685.0000     -0.8463546       1.808081    
   690.0000     -0.8502734       1.787802    
   695.0000     -0.8542608       1.767859    
   700.0000     -0.8583140       1.748243    
   705.0000     -0.8624306       1.728948    
   710.0000     -0.8666081       1.709968    
   715.0000     -0.8708442       1.691294    
   720.0000     -0.8751369       1.672921    
   725.0000     -0.8794838       1.654842    
   730.0000     -0.8838831       1.637052    
   735.0000     -0.8883328       1.619543    
   740.0000     -0.8928313       1.602310    
   745.0000     -0.8973767       1.585347    
   750.0000     -0.9019674       1.568649    
   755.0000     -0.9066020       1.552210    
   760.0000     -0.9112788       1.536025    
   765.0000     -0.9159967       1.520088    
   770.0000     -0.9207541       1.504395    
   775.0000     -0.9255500       1.488940    
   780.0000     -0.9303830       1.473720    
   785.0000     -0.9352521       1.458728    
   790.0000     -0.9401562       1.443961    
   795.0000     -0.9450942       1.429414    
   800.0000     -0.9500653       1.415082    
   805.0000     -0.9550684       1.400963    
   810.0000     -0.9601029       1.387050    
   815.0000     -0.9651679       1.373341    
   820.0000     -0.9702626       1.359832    
   825.0000     -0.9753864       1.346517    
   830.0000     -0.9805385       1.333395    
   835.0000     -0.9857185       1.320461    
   840.0000     -0.9909256       1.307711    
   845.0000     -0.9961594       1.295143    
   850.0000      -1.001419       1.282752    
   855.0000      -1.006705       1.270535    
   860.0000      -1.012016       1.258490    
   865.0000      -1.017352       1.246612    
   870.0000      -1.022712       1.234899    
   875.0000      -1.028096       1.223348    
   880.0000      -1.033505       1.211956    
   885.0000      -1.038937       1.200720    
   890.0000      -1.044392       1.189637    
   895.0000      -1.049870       1.178704    
   900.0000      -1.055372       1.167918    
   905.0000      -1.060897       1.157278    
   910.0000      -1.066444       1.146780    
   915.0000      -1.072013       1.136422    
   920.0000      -1.077606       1.126202    
   925.0000      -1.083220       1.116116    
   930.0000      -1.088858       1.106163    
   935.0000      -1.094517       1.096341    
   940.0000      -1.100200       1.086646    
   945.0000      -1.105904       1.077078    
   950.0000      -1.111632       1.067633    
   955.0000      -1.117381       1.058309    
   960.0000      -1.123154       1.049105    
   965.0000      -1.128949       1.040019    
   970.0000      -1.134768       1.031047    
   975.0000      -1.140609       1.022190    
   980.0000      -1.146474       1.013444    
   985.0000      -1.152363       1.004808    
   990.0000      -1.158275      0.9962798    
   995.0000      -1.164211      0.9878578    
   1000.000      -1.170171      0.9795402    
   1005.000      -1.175995      0.9716882    
   1010.000      -1.181838      0.9639331    
   1015.000      -1.187700      0.9562730    
   1020.000      -1.193582      0.9487065    
   1025.000      -1.199484      0.9412321    
   1030.000      -1.205407      0.9338481    
   1035.000      -1.211352      0.9265531    
   1040.000      -1.217317      0.9193457    
   1045.000      -1.223305      0.9122244    
   1050.000      -1.229316      0.9051878    
   1055.000      -1.235349      0.8982347    
   1060.000      -1.241406      0.8913634    
   1065.000      -1.247488      0.8845728    
   1070.000      -1.253594      0.8778617    
   1075.000      -1.259725      0.8712288    
   1080.000      -1.265882      0.8646728    
   1085.000      -1.272066      0.8581925    
   1090.000      -1.278277      0.8517867    
   1095.000      -1.284515      0.8454543    
   1100.000      -1.290782      0.8391941    
   1105.000      -1.297077      0.8330050    
   1110.000      -1.303403      0.8268859    
   1115.000      -1.309758      0.8208358    
   1120.000      -1.316145      0.8148535    
   1125.000      -1.322563      0.8089380    
   1130.000      -1.329014      0.8030884    
   1135.000      -1.335498      0.7973036    
   1140.000      -1.342016      0.7915826    
   1145.000      -1.348569      0.7859246    
   1150.000      -1.355157      0.7803286    
   1155.000      -1.361782      0.7747936    
   1160.000      -1.368443      0.7693186    
   1165.000      -1.375143      0.7639030    
   1170.000      -1.381882      0.7585458    
   1175.000      -1.388661      0.7532460    
   1180.000      -1.395481      0.7480030    
   1185.000      -1.402342      0.7428158    
   1190.000      -1.409246      0.7376836    
   1195.000      -1.416193      0.7326057    
   1200.000      -1.423185      0.7275814    
   1205.000      -1.430223      0.7226097    
   1210.000      -1.437308      0.7176901    
   1215.000      -1.444440      0.7128216    
   1220.000      -1.451622      0.7080037    
   1225.000      -1.458853      0.7032356    
   1230.000      -1.466136      0.6985165    
   1235.000      -1.473470      0.6938460    
   1240.000      -1.480859      0.6892231    
   1245.000      -1.488303      0.6846473    
   1250.000      -1.495802      0.6801180    
   1255.000      -1.503359      0.6756344    
   1260.000      -1.510975      0.6711960    
   1265.000      -1.518651      0.6668022    
   1270.000      -1.526389      0.6624523    
   1275.000      -1.534190      0.6581457    
   1280.000      -1.542056      0.6538819    
   1285.000      -1.549987      0.6496603    
   1290.000      -1.557987      0.6454803    
   1295.000      -1.566055      0.6413413    
   1300.000      -1.574195      0.6372429    
   1305.000      -1.582407      0.6331844    
   1310.000      -1.590694      0.6291654    
   1315.000      -1.599057      0.6251852    
   1320.000      -1.607499      0.6212435    
   1325.000      -1.616020      0.6173398    
   1330.000      -1.624623      0.6134734    
   1335.000      -1.633311      0.6096440    
   1340.000      -1.642084      0.6058511    
   1345.000      -1.650946      0.6020941    
   1350.000      -1.659899      0.5983726    
   1355.000      -1.668944      0.5946863    
   1360.000      -1.678085      0.5910345    
